pdb_id,method,resolution_a,comp_id,comp_name,formula,formula_weight,comp_type,smiles,heavy_atoms,auth_asym_ids,classification,tier,case_id,lig_chain,lig_resseq,n_ligand_atoms_modelled,n_altloc_atoms_skipped,min_dist_to_protein_a,link_record,is_covalent,receptor_atoms_kept,solvent_atoms_removed,ligand_atoms_removed,other_het_retained,receptor_pdbqt,ref_pdb,box_json,host_chain,ref_6vaj_pdb,ca_fit_rmsd_a,n_fit_residues,cross_dock_ready,ref_frac_atoms_in_prod_box,ref_centroid_dist_to_prod_centre_a,ref_in_prod_box,status,drop_reason,self_pose_dir,cross_pose_dir,self_rmsd_a,cross_rmsd_a,self_affinity,cross_affinity,n_rot_bonds,tight_top1_rmsd_a,tight_bestofn_rmsd_a,box_edge_a,self_bestofn_rmsd_a,self_n_modes,cross_bestofn_rmsd_a,cross_n_modes
9KXG,X-RAY DIFFRACTION,1.58,M4T,~{N}-pyridin-3-ylethanamide,C7 H8 N2 O,136.151,non-polymer,CC(=O)Nc1cccnc1,10,A,ligand,fragment,9KXG_M4T_A301,A,301,10,10,3.108,False,False,1189.0,164.0,30.0,25.0,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/receptors/9KXG/receptor.pdbqt,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs/9KXG_M4T_A301_ref.pdb,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/boxes/9KXG_M4T_A301.json,A,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs_6vaj/9KXG_M4T_A301_ref6vaj.pdb,0.374,111.0,True,1.0,7.85,True,case,,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/self/9KXG_M4T_A301/poses,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/cross/poses,8.902377659928833,10.525853832350132,-4.5,-4.6,1,8.743675926062219,4.700639158667681,13.9,8.902377659928833,9,9.369785846005232,9
9KXH,X-RAY DIFFRACTION,1.68,A1EHO,"2,6-bis(fluoranyl)benzamide",C7 H5 F2 N O,157.118,non-polymer,c1cc(c(c(c1)F)C(=O)N)F,11,A,ligand,drug_like,9KXH_A1EHO_A301,A,301,11,0,3.201,False,False,1189.0,80.0,22.0,25.0,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/receptors/9KXH/receptor.pdbqt,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs/9KXH_A1EHO_A301_ref.pdb,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/boxes/9KXH_A1EHO_A301.json,A,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs_6vaj/9KXH_A1EHO_A301_ref6vaj.pdb,0.358,111.0,True,0.0,21.31,False,case,,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/self/9KXH_A1EHO_A301/poses,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/cross/poses,11.431083667709805,20.31009606977861,-4.6,-5.2,1,3.161143938513398,1.9320118341440684,13.8,3.1673477576959903,9,20.042978217275543,9
9KXI,X-RAY DIFFRACTION,1.77,A1EHY,2-(2-methylimidazol-1-yl)aniline,C10 H11 N3,173.214,non-polymer,Cc1nccn1c2ccccc2N,13,A,ligand,drug_like,9KXI_A1EHY_A301,A,301,13,0,3.357,False,False,1189.0,147.0,13.0,25.0,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/receptors/9KXI/receptor.pdbqt,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs/9KXI_A1EHY_A301_ref.pdb,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/boxes/9KXI_A1EHY_A301.json,A,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs_6vaj/9KXI_A1EHY_A301_ref6vaj.pdb,0.354,111.0,True,0.0,18.66,False,case,,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/self/9KXI_A1EHY_A301/poses,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/cross/poses,12.400618058418267,18.953148005217823,-4.7,-5.0,1,6.90470930708778,5.867541137478288,14.5,7.705679498815242,9,18.43187277516856,9
9KXJ,X-RAY DIFFRACTION,1.57,A1EVL,"(3S,11R)-tetracyclo[6.3.0.02,6.05,9]undecane-3,11-diol",C11 H16 O2,180.244,non-polymer,C1[C@@H]2[C@H]3C[C@@H]([C@@H]2[C@H]4[C@@H]1[C@@H]3C[C@H]4O)O,13,A,ligand,drug_like,9KXJ_A1EVL_A301,A,301,13,0,2.957,False,False,1188.0,179.0,13.0,24.0,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/receptors/9KXJ/receptor.pdbqt,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs/9KXJ_A1EVL_A301_ref.pdb,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/boxes/9KXJ_A1EVL_A301.json,A,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs_6vaj/9KXJ_A1EVL_A301_ref6vaj.pdb,0.348,111.0,True,0.0,20.28,False,case,,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/self/9KXJ_A1EVL_A301/poses,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/cross/poses,11.248405045913092,19.59284987123933,-5.4,-5.5,0,2.022364819101257,0.490953781312066,13.8,10.992310613123367,9,19.276005225708424,9
9KXK,X-RAY DIFFRACTION,1.96,A1EFQ,1-(1H-pyrazol-3-yl)ethanone,C5 H6 N2 O,110.114,non-polymer,CC(=O)c1cc[nH]n1,8,A,ligand,fragment,9KXK_A1EFQ_A301,A,301,8,0,2.87,False,False,1189.0,39.0,8.0,25.0,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/receptors/9KXK/receptor.pdbqt,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs/9KXK_A1EFQ_A301_ref.pdb,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/boxes/9KXK_A1EFQ_A301.json,A,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs_6vaj/9KXK_A1EFQ_A301_ref6vaj.pdb,0.331,111.0,True,0.0,19.32,False,case,,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/self/9KXK_A1EFQ_A301/poses,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/cross/poses,8.939971888937908,19.842442944355412,-3.7,-4.7,1,6.180817290213326,1.2331211416564063,13.4,7.19422223906101,9,19.33267677081992,9
9KXL,X-RAY DIFFRACTION,1.7,A1EHQ,2-phenoxyethanamine,C8 H11 N O,137.179,non-polymer,c1ccc(cc1)OCCN,10,A,ligand,fragment,9KXL_A1EHQ_A301,A,301,10,0,2.977,False,False,1189.0,76.0,10.0,25.0,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/receptors/9KXL/receptor.pdbqt,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs/9KXL_A1EHQ_A301_ref.pdb,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/boxes/9KXL_A1EHQ_A301.json,A,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs_6vaj/9KXL_A1EHQ_A301_ref6vaj.pdb,0.349,111.0,True,0.0,27.7,False,case,,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/self/9KXL_A1EHQ_A301/poses,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/cross/poses,11.49036283152103,28.14114311466398,-3.5,-4.4,3,4.813578170134979,4.813578170134979,14.3,9.73446343154054,9,27.674875638383636,9
9KXM,X-RAY DIFFRACTION,1.64,A1ERZ,(1~{S})-1-(1~{H}-benzimidazol-2-yl)ethanol,C9 H10 N2 O,162.188,non-polymer,C[C@@H](c1[nH]c2ccccc2n1)O,12,A,ligand,drug_like,9KXM_A1ERZ_A301,A,301,12,0,3.009,False,False,1189.0,124.0,12.0,25.0,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/receptors/9KXM/receptor.pdbqt,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs/9KXM_A1ERZ_A301_ref.pdb,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/boxes/9KXM_A1ERZ_A301.json,A,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs_6vaj/9KXM_A1ERZ_A301_ref6vaj.pdb,0.354,111.0,True,0.0,29.63,False,case,,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/self/9KXM_A1ERZ_A301/poses,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/cross/poses,13.773448245930767,31.235471458743824,-4.1,-5.6,1,5.167817745431818,0.7268691422807826,14.7,11.035361729458621,9,30.158159831406604,9
9KXN,X-RAY DIFFRACTION,1.67,A1EHR,"5-methyl-1,2-oxazole-3-carbohydrazide",C5 H7 N3 O2,141.128,non-polymer,Cc1cc(no1)C(=O)NN,10,A,ligand,fragment,9KXN_A1EHR_A301,A,301,10,0,2.909,False,False,1180.0,121.0,10.0,25.0,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/receptors/9KXN/receptor.pdbqt,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs/9KXN_A1EHR_A301_ref.pdb,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/boxes/9KXN_A1EHR_A301.json,A,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs_6vaj/9KXN_A1EHR_A301_ref6vaj.pdb,0.471,111.0,True,0.0,27.17,False,case,,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/self/9KXN_A1EHR_A301/poses,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/cross/poses,15.62563493749934,34.05410603436831,-4.9,-4.7,1,7.145030251860379,6.2147845014931935,14.1,6.171445568098288,9,20.85901845725249,9
9KXO,X-RAY DIFFRACTION,1.75,UUY,2-[methyl(pyridin-2-yl)amino]ethan-1-ol,C8 H12 N2 O,152.194,non-polymer,CN(CCO)c1ccccn1,11,A,ligand,drug_like,9KXO_UUY_A301,A,301,11,0,3.052,False,False,1175.0,146.0,22.0,25.0,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/receptors/9KXO/receptor.pdbqt,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs/9KXO_UUY_A301_ref.pdb,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/boxes/9KXO_UUY_A301.json,A,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs_6vaj/9KXO_UUY_A301_ref6vaj.pdb,0.378,111.0,True,1.0,7.98,True,case,,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/self/9KXO_UUY_A301/poses,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/cross/poses,9.821565196499533,10.693058530059242,-3.8,-4.8,3,8.857111082473379,4.445099548941507,14.1,9.454915931552605,9,9.386693516985531,9
9KXP,X-RAY DIFFRACTION,1.81,A1EHB,"(2,4-dimethyl-1,3-thiazol-5-yl)methanol",C6 H9 N O S,143.207,non-polymer,Cc1c(sc(n1)C)CO,9,A,ligand,fragment,9KXP_A1EHB_A301,A,301,9,0,2.89,False,False,1189.0,99.0,9.0,25.0,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/receptors/9KXP/receptor.pdbqt,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs/9KXP_A1EHB_A301_ref.pdb,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/boxes/9KXP_A1EHB_A301.json,A,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs_6vaj/9KXP_A1EHB_A301_ref6vaj.pdb,0.385,111.0,True,1.0,8.53,True,case,,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/self/9KXP_A1EHB_A301/poses,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/cross/poses,10.891851648518417,11.10365134639152,-3.7,-4.2,1,8.847170162763284,0.6107752814615575,13.7,10.561673552151772,9,9.894295034120534,9
9KXQ,X-RAY DIFFRACTION,1.69,A1EHP,"(3,5-dimethyl-1,2-oxazol-4-yl)methanol",C6 H9 N O2,127.141,non-polymer,Cc1c(c(on1)C)CO,9,A,ligand,fragment,9KXQ_A1EHP_A301,A,301,9,0,2.952,False,False,1189.0,107.0,9.0,25.0,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/receptors/9KXQ/receptor.pdbqt,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs/9KXQ_A1EHP_A301_ref.pdb,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/boxes/9KXQ_A1EHP_A301.json,A,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs_6vaj/9KXQ_A1EHP_A301_ref6vaj.pdb,0.372,111.0,True,0.0,20.24,False,case,,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/self/9KXQ_A1EHP_A301/poses,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/cross/poses,10.577167117060323,20.883663572807865,-3.9,-4.2,1,2.9110966242217984,1.3800270931317895,13.9,10.32233379080956,9,20.77222395411719,9
9V6G,X-RAY DIFFRACTION,2.0,A1ERA,"3-[bis(oxidanyl)methyl]pentane-1,1,3,5,5-pentol",C6 H14 O7,198.171,non-polymer,C(C(O)O)C(CC(O)O)(C(O)O)O,13,"A,B",ligand,drug_like,9V6G_A1ERA_A201,A,201,13,0,2.407,False,False,1776.0,248.0,68.0,0.0,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/receptors/9V6G/receptor.pdbqt,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs/9V6G_A1ERA_A201_ref.pdb,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/boxes/9V6G_A1ERA_A201.json,A,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs_6vaj/9V6G_A1ERA_A201_ref6vaj.pdb,0.448,113.0,True,1.0,5.96,True,case,,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/self/9V6G_A1ERA_A201/poses,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/cross/poses,2.873608318687634,4.902889281606542,-4.7,-4.7,5,3.498095272925187,2.0892760247732483,14.9,2.083148319989943,9,4.608559786711279,9
9V6I,X-RAY DIFFRACTION,2.46,A1ERA,"3-[bis(oxidanyl)methyl]pentane-1,1,3,5,5-pentol",C6 H14 O7,198.171,non-polymer,C(C(O)O)C(CC(O)O)(C(O)O)O,13,A,ligand,drug_like,9V6I_A1ERA_A202,A,202,13,0,2.651,False,False,1776.0,54.0,61.0,0.0,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/receptors/9V6I/receptor.pdbqt,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs/9V6I_A1ERA_A202_ref.pdb,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/boxes/9V6I_A1ERA_A202.json,A,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs_6vaj/9V6I_A1ERA_A202_ref6vaj.pdb,0.395,113.0,True,1.0,5.81,True,case,,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/self/9V6I_A1ERA_A202/poses,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/cross/poses,7.0117000956094255,5.049276071493204,-4.2,-4.5,5,5.153898927399155,3.8528561234092695,14.9,4.879209433126199,9,5.049276071493204,9
9V6P,X-RAY DIFFRACTION,1.99,A1ERA,"3-[bis(oxidanyl)methyl]pentane-1,1,3,5,5-pentol",C6 H14 O7,198.171,non-polymer,C(C(O)O)C(CC(O)O)(C(O)O)O,13,"A,B",ligand,drug_like,9V6P_A1ERA_A202,A,202,13,0,2.625,False,False,1776.0,212.0,70.0,0.0,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/receptors/9V6P/receptor.pdbqt,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs/9V6P_A1ERA_A202_ref.pdb,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/boxes/9V6P_A1ERA_A202.json,A,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs_6vaj/9V6P_A1ERA_A202_ref6vaj.pdb,0.446,113.0,True,1.0,6.12,True,case,,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/self/9V6P_A1ERA_A202/poses,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/cross/poses,2.3289934273448223,6.710951273850824,-4.4,-4.2,5,2.365461834887152,2.3635311750397143,15.1,2.3289934273448223,9,3.6885261701243643,9
9V6W,X-RAY DIFFRACTION,2.1,A1ERA,"3-[bis(oxidanyl)methyl]pentane-1,1,3,5,5-pentol",C6 H14 O7,198.171,non-polymer,C(C(O)O)C(CC(O)O)(C(O)O)O,13,A,ligand,drug_like,9V6W_A1ERA_A201,A,201,13,0,2.714,False,False,1776.0,163.0,61.0,0.0,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/receptors/9V6W/receptor.pdbqt,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs/9V6W_A1ERA_A201_ref.pdb,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/boxes/9V6W_A1ERA_A201.json,A,/data/lab_vm/append_only/inhibition/05_redock_benchmark/cases_1/refs_6vaj/9V6W_A1ERA_A201_ref6vaj.pdb,0.441,113.0,True,1.0,5.46,True,case,,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/self/9V6W_A1ERA_A201/poses,/data/lab_vm/append_only/inhibition/05_redock_benchmark/dock_1/cross/poses,3.0024493590810413,4.562216330486077,-4.2,-4.7,5,2.7952885498501003,2.679279093625459,14.5,2.6346199550774507,9,4.562216330486077,9
